age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,expectation,prediction
31.0,Private,9th,5,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,Mexico,0.0014883329580686806,<=50K
40.0,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411.0,0.0,50.0,United-States,0.37070465626546106,<=50K
36.0,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0.6363967897745454,>50K
33.0,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.008708951457447007,<=50K
61.0,Private,10th,6,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,36.0,United-States,0.004878411028964021,<=50K
75.0,Private,HS-grad,9,Widowed,?,Not-in-family,White,Female,0.0,0.0,16.0,United-States,0.005063284786221308,<=50K
22.0,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0024590070129197287,<=50K
21.0,Private,Some-college,10,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0036284748159647533,<=50K
21.0,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0.0032849410128894807,<=50K
75.0,Private,7th-8th,4,Separated,?,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.009382620325188953,<=50K
39.0,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.05445460018177411,<=50K
20.0,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0038291399851253594,<=50K
71.0,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Male,0.0,1429.0,40.0,United-States,0.07206783654640327,<=50K
29.0,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.032217047310656326,<=50K
42.0,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0.3988193290666978,>50K
31.0,Federal-gov,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0.2995233328682587,<=50K
57.0,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,42.0,United-States,0.01450861019415266,<=50K
42.0,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,65.0,United-States,0.2008590949726881,<=50K
20.0,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,20.0,United-States,0.000924498630940672,<=50K
24.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,42.0,United-States,0.05980681970527657,<=50K
37.0,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Female,0.0,0.0,45.0,United-States,0.018417555139528936,<=50K
37.0,Local-gov,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0.0,1980.0,35.0,United-States,0.02396296610321344,<=50K
39.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,0.3382833543294026,<=50K
45.0,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,0.038734618672485024,<=50K
58.0,Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,Jamaica,0.09035513279007377,<=50K
24.0,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.014458929135287908,<=50K
31.0,Private,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.011737286329342282,<=50K
24.0,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,45.0,United-States,0.02481426529127315,<=50K
46.0,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,0.9958040134656188,>50K
34.0,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0.014410201241238239,<=50K
53.0,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1887.0,65.0,United-States,0.9543993150917198,>50K
42.0,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,36.0,Jamaica,0.289338682554716,<=50K
39.0,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.27406982905221655,<=50K
48.0,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.7161217295025574,>50K
27.0,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.04780094939789317,<=50K
26.0,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.005789862955193063,<=50K
26.0,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.009656121835828823,<=50K
28.0,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0.01295918480502677,<=50K
28.0,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,0.10785853701616396,<=50K
21.0,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,Black,Male,0.0,0.0,40.0,United-States,0.002249614251684345,<=50K
32.0,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580.0,0.0,40.0,United-States,0.19170891357392697,<=50K
39.0,Private,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2559.0,60.0,England,0.9642491176294559,>50K
22.0,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.007875970423326915,<=50K
26.0,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,2354.0,0.0,40.0,United-States,0.008784292816148898,<=50K
35.0,State-gov,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.04588735236828962,<=50K
32.0,State-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.1010019054842937,<=50K
55.0,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,0.6224919166014686,>50K
63.0,Local-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.017015252484673463,<=50K
27.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,3464.0,0.0,35.0,United-States,0.032808787267079254,<=50K
65.0,Private,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,45.0,United-States,0.2813172206435658,<=50K
55.0,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States,0.06071706530528848,<=50K
45.0,Private,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,42.0,United-States,0.006870013633490378,<=50K
45.0,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.03963457453083057,<=50K
37.0,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,China,0.1564155525074354,<=50K
50.0,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,0.8208663192736421,>50K
41.0,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.2090649530353739,<=50K
31.0,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.01786896097195427,<=50K
48.0,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.3610263070434267,<=50K
36.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,0.6226813632694856,>50K
38.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688.0,0.0,35.0,China,0.9630736744742228,>50K
51.0,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688.0,0.0,40.0,United-States,0.9558214098404982,>50K
51.0,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.03390565071388284,<=50K
32.0,Private,7th-8th,4,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0.0,0.0,35.0,Mexico,0.0009483188238274507,<=50K
54.0,Private,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.05520253156939172,<=50K
22.0,Private,11th,7,Never-married,Farming-fishing,Other-relative,White,Male,0.0,0.0,40.0,Mexico,0.0006933953695322305,<=50K
53.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,40.0,Mexico,0.28336501726109575,<=50K
24.0,Private,Preschool,1,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,0.0011118633823825254,<=50K
28.0,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,0.1601448814057974,<=50K
55.0,Federal-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.5532486560175431,>50K
56.0,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Italy,0.09969670358506683,<=50K
18.0,Private,11th,7,Never-married,?,Own-child,White,Female,0.0,0.0,6.0,United-States,0.00039135383014554865,<=50K
47.0,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,40.0,United-States,0.8779608117617609,>50K
22.0,Private,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,0.005249826557428789,<=50K
90.0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051.0,0.0,45.0,United-States,0.9887091495190401,>50K
31.0,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.0,United-States,0.005571700805482134,<=50K
20.0,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Canada,0.002874083710694344,<=50K
47.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.47178929371639416,>50K
32.0,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,4787.0,0.0,40.0,United-States,0.13227984671947157,<=50K
37.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.4816172937319535,>50K
55.0,Private,10th,6,Widowed,?,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0.013645563426659096,<=50K
36.0,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0.008038134660792048,<=50K
38.0,State-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.06990036592631915,<=50K
21.0,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0060646561740879045,<=50K
58.0,Private,11th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,35.0,United-States,0.1543378988901833,<=50K
48.0,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,99999.0,0.0,60.0,United-States,0.975288922401136,>50K
48.0,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.48909004483330026,>50K
57.0,Private,9th,5,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0.0,0.0,40.0,United-States,0.06262625899649141,<=50K
44.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.7225777335583624,>50K
64.0,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,0.3668223591547802,<=50K
48.0,Self-emp-not-inc,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0722785447565068,<=50K
46.0,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0.7278148170379826,>50K
23.0,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.06254108416041607,<=50K
27.0,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.03301506649962425,<=50K
30.0,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.008958603203612501,<=50K
18.0,Self-emp-inc,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,10.0,United-States,0.00047856451287666833,<=50K
19.0,Private,11th,7,Never-married,Sales,Unmarried,White,Female,0.0,0.0,25.0,United-States,0.0004548027647689898,<=50K
43.0,State-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,99999.0,0.0,60.0,United-States,0.9686720858916644,>50K
29.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1628.0,47.0,United-States,0.2804748842005365,<=50K
46.0,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.05474768494490446,<=50K
18.0,Private,11th,7,Never-married,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,0.0004118950415749316,<=50K
28.0,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.014063331357352925,<=50K
47.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,Columbia,0.21527013004359216,<=50K
51.0,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1902.0,42.0,United-States,0.8437080864970691,>50K
33.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.2768850893912517,<=50K
57.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,15024.0,0.0,40.0,United-States,0.9080662439484566,>50K
45.0,Private,12th,8,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.01075737095608366,<=50K
22.0,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0025365479062065413,<=50K
70.0,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Scotland,0.40620253454409855,>50K
26.0,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,5060.0,0.0,40.0,United-States,0.015653626970472446,<=50K
31.0,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.02784684487134443,<=50K
52.0,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,0.0,40.0,United-States,0.9723799894256708,>50K
28.0,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.02943887921889279,<=50K
75.0,Private,10th,6,Married-spouse-absent,?,Not-in-family,White,Female,0.0,0.0,5.0,United-States,0.0021062204834210022,<=50K
33.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.1765290379082166,<=50K
69.0,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,0.007205619095083274,<=50K
24.0,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,50.0,South,0.024590038955626226,<=50K
44.0,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.04950675921125794,<=50K
63.0,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,45.0,United-States,0.17387628122937243,<=50K
30.0,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,22.0,United-States,0.0048202734326296,<=50K
28.0,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.00522276397405273,<=50K
42.0,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,24.0,United-States,0.21000528480522704,<=50K
28.0,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0745722815306546,<=50K
34.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.5509999124913023,>50K
48.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.6906110401657128,>50K
50.0,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.4997384784240977,>50K
30.0,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,0.031587905650750155,<=50K
21.0,Private,Some-college,10,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0036284748159647533,<=50K
68.0,Private,1st-4th,2,Widowed,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0024934128546008536,<=50K
49.0,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,50.0,United-States,0.05459741710905385,<=50K
70.0,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6514.0,0.0,40.0,United-States,0.9034480295191797,>50K
63.0,Self-emp-not-inc,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.004289738683191574,<=50K
49.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,0.0,0.0,40.0,United-States,0.35527156071013266,<=50K
20.0,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,50.0,United-States,0.009040454156944377,<=50K
18.0,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0.002226571413874832,<=50K
52.0,Private,Some-college,10,Separated,Sales,Other-relative,White,Female,0.0,0.0,55.0,United-States,0.098870767997119,<=50K
50.0,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.8038860932429298,>50K
24.0,Private,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.004937615274538658,<=50K
42.0,Private,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0.698822996198376,>50K
22.0,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,15.0,United-States,0.007111339550388394,<=50K
38.0,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,0.7880399689822419,>50K
33.0,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.013080549085193927,<=50K
38.0,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0.2644440135007088,<=50K
64.0,Without-pay,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,60.0,United-States,0.13008910205674995,<=50K
52.0,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0.23408409878748296,<=50K
24.0,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0025365479062065413,<=50K
43.0,State-gov,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,37.0,United-States,0.061714303758900885,<=50K
29.0,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.012072282167335309,<=50K
37.0,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.47127057398510247,>50K
54.0,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0.7706132545736118,>50K
41.0,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40.0,United-States,0.8091444365872231,>50K
23.0,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,37.0,United-States,0.0026592142323630706,<=50K
35.0,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.26331093300811076,<=50K
